"# monster_init.csv",,,,,
"# 怪物初始化配置表",,,,,
"# 规则名","属性","是否temp字段","计算公式","计算参数","备注"
"auto","auto","auto","auto","auto","auto"
"f1e4_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e4_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e4_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e4_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e4_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e4_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e4_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e4_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-4-普通-第3波",,,,,
"f1e4_2","attack",0,"CALC_MONSTER_INIT_ATTACK",924,"攻击"
"f1e4_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",1408,"物理防御"
"f1e4_2","agility",0,"CALC_MONSTER_INIT_AGI",1005,"敏捷"
"f1e4_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e4_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1028,"最大生命值"
"f1e4_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e4_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e4_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e4_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e4_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e4_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e4_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e4_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e4_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e4_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-4-普通-boss",,,,,
"f1e4_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1020,"攻击"
"f1e4_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",1414,"物理防御"
"f1e4_boss","agility",0,"CALC_MONSTER_INIT_AGI",1008,"敏捷"
"f1e4_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e4_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1280,"最大生命值"
"f1e4_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e4_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e4_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e4_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e4_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e4_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e4_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e4_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e4_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e4_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-5-普通-第1波",,,,,
"f1e5_0","attack",0,"CALC_MONSTER_INIT_ATTACK",795,"攻击"
"f1e5_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",1410,"物理防御"
"f1e5_0","agility",0,"CALC_MONSTER_INIT_AGI",1006,"敏捷"
"f1e5_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e5_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",835,"最大生命值"
"f1e5_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e5_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e5_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e5_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e5_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e5_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e5_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e5_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e5_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e5_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-5-普通-第2波",,,,,
"f1e5_1","attack",0,"CALC_MONSTER_INIT_ATTACK",805,"攻击"
"f1e5_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",1410,"物理防御"
"f1e5_1","agility",0,"CALC_MONSTER_INIT_AGI",1006,"敏捷"
"f1e5_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e5_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",950,"最大生命值"
"f1e5_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e5_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e5_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e5_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e5_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e5_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e5_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e5_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e5_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e5_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-5-普通-第3波",,,,,
"f1e5_2","attack",0,"CALC_MONSTER_INIT_ATTACK",930,"攻击"
"f1e5_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",1410,"物理防御"
"f1e5_2","agility",0,"CALC_MONSTER_INIT_AGI",1006,"敏捷"
"f1e5_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e5_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1035,"最大生命值"
"f1e5_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e5_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e5_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e5_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e5_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e5_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e5_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e5_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e5_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e5_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-5-普通-boss",,,,,
"f1e5_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1025,"攻击"
"f1e5_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",1417,"物理防御"
"f1e5_boss","agility",0,"CALC_MONSTER_INIT_AGI",1011,"敏捷"
"f1e5_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e5_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1300,"最大生命值"
"f1e5_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e5_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e5_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e5_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e5_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e5_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e5_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e5_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e5_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e5_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-6-普通-第1波",,,,,
"f1e6_0","attack",0,"CALC_MONSTER_INIT_ATTACK",800,"攻击"
"f1e6_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",1412,"物理防御"
"f1e6_0","agility",0,"CALC_MONSTER_INIT_AGI",1007,"敏捷"
"f1e6_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e6_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",842,"最大生命值"
"f1e6_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e6_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e6_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e6_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e6_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e6_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e6_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e6_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e6_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e6_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-6-普通-第2波",,,,,
"f1e6_1","attack",0,"CALC_MONSTER_INIT_ATTACK",812,"攻击"
"f1e6_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",1412,"物理防御"
"f1e6_1","agility",0,"CALC_MONSTER_INIT_AGI",1007,"敏捷"
"f1e6_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e6_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",960,"最大生命值"
"f1e6_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e6_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e6_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e6_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e6_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e6_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e6_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e6_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e6_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e6_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-6-普通-第3波",,,,,
"f1e6_2","attack",0,"CALC_MONSTER_INIT_ATTACK",936,"攻击"
"f1e6_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",1412,"物理防御"
"f1e6_2","agility",0,"CALC_MONSTER_INIT_AGI",1007,"敏捷"
"f1e6_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e6_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1042,"最大生命值"
"f1e6_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e6_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e6_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e6_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e6_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e6_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e6_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e6_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e6_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e6_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-6-普通-boss",,,,,
"f1e6_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1030,"攻击"
"f1e6_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",1421,"物理防御"
"f1e6_boss","agility",0,"CALC_MONSTER_INIT_AGI",1013,"敏捷"
"f1e6_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e6_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1320,"最大生命值"
"f1e6_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e6_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e6_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e6_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击"
"f1e6_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",0,"暴击伤害"
"f1e6_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果命中"
"f1e6_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",0,"效果抵抗"
"f1e6_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e6_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e6_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-7-普通-第1波",,,,,
"f1e7_0","attack",0,"CALC_MONSTER_INIT_ATTACK",805,"攻击"
"f1e7_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",1414,"物理防御"
"f1e7_0","agility",0,"CALC_MONSTER_INIT_AGI",1008,"敏捷"
"f1e7_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e7_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",849,"最大生命值"
"f1e7_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e7_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e7_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e7_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1e7_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1e7_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1e7_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1e7_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e7_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e7_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-7-普通-第2波",,,,,
"f1e7_1","attack",0,"CALC_MONSTER_INIT_ATTACK",819,"攻击"
"f1e7_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",1414,"物理防御"
"f1e7_1","agility",0,"CALC_MONSTER_INIT_AGI",1008,"敏捷"
"f1e7_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e7_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",970,"最大生命值"
"f1e7_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e7_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e7_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e7_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1e7_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1e7_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1e7_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1e7_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e7_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e7_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-7-普通-boss",,,,,
"f1e7_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",828,"攻击"
"f1e7_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",1139,"物理防御"
"f1e7_boss","agility",0,"CALC_MONSTER_INIT_AGI",812,"敏捷"
"f1e7_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1e7_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1072,"最大生命值"
"f1e7_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f1e7_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1e7_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f1e7_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1e7_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1e7_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1e7_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1e7_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1e7_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""easy_diamond_bonus"",""easy_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1e7_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-1-困难-第1波",,,,,
"f1n1_0","attack",0,"CALC_MONSTER_INIT_ATTACK",1090,"攻击"
"f1n1_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",1528,"物理防御"
"f1n1_0","agility",0,"CALC_MONSTER_INIT_AGI",1076,"敏捷"
"f1n1_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1n1_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1372,"最大生命值"
"f1n1_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f1n1_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1n1_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f1n1_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1n1_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1n1_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1n1_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1n1_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1n1_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1n1_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-1-困难-第2波",,,,,
"f1n1_1","attack",0,"CALC_MONSTER_INIT_ATTACK",1218,"攻击"
"f1n1_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",1528,"物理防御"
"f1n1_1","agility",0,"CALC_MONSTER_INIT_AGI",1076,"敏捷"
"f1n1_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1n1_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1694,"最大生命值"
"f1n1_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f1n1_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1n1_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f1n1_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1n1_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1n1_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1n1_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1n1_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1n1_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1n1_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-1-困难-第3波",,,,,
"f1n1_2","attack",0,"CALC_MONSTER_INIT_ATTACK",1284,"攻击"
"f1n1_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",1528,"物理防御"
"f1n1_2","agility",0,"CALC_MONSTER_INIT_AGI",1083,"敏捷"
"f1n1_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1n1_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1592,"最大生命值"
"f1n1_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f1n1_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1n1_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f1n1_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1n1_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1n1_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1n1_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1n1_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1n1_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1n1_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-1-困难-boss",,,,,
"f1n1_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1320,"攻击"
"f1n1_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",1624,"物理防御"
"f1n1_boss","agility",0,"CALC_MONSTER_INIT_AGI",1140,"敏捷"
"f1n1_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1n1_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",2728,"最大生命值"
"f1n1_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f1n1_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1n1_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f1n1_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1n1_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1n1_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1n1_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1n1_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f1n1_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f1n1_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 兰达平原-2-困难-第1波",,,,,
"f1n2_0","attack",0,"CALC_MONSTER_INIT_ATTACK",1095,"攻击"
"f1n2_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",1530,"物理防御"
"f1n2_0","agility",0,"CALC_MONSTER_INIT_AGI",1078,"敏捷"
"f1n2_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f1n2_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1380,"最大生命值"
"f1n2_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f1n2_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f1n2_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f1n2_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f1n2_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f1n2_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f1n2_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f1n2_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
