"# instance_formation.csv",,,,,,
"# 副本配置表",,,,,,
"# 副本ID","物件编号","物件编号脚本","物件编号脚本参数","始化计算脚本","始化脚本参数","备注"
"auto","auto","auto","auto","auto","auto","auto"
"sf1","""4081""",30004,4081,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@FALSE])","光镰刀使者"
"# 火之圣域2",,,,,,
"sf2","""9061""",30004,9061,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@TRUE])","魂石结晶·火"
"sf2","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","火骷髅射手"
"sf2","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","火骷髅射手"
"sf2","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","火骷髅射手"
"sf2","""4081""",30004,4081,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域3",,,,,,
"sf3","""9061""",30004,9061,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","魂石结晶·火"
"sf3","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","火骷髅射手"
"sf3","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","火骷髅射手"
"sf3","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","火骷髅射手"
"sf3","""4081""",30004,4081,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域4",,,,,,
"sf4","""9061""",30004,9061,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魂石结晶·火"
"sf4","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","火骷髅射手"
"sf4","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","火骷髅射手"
"sf4","""1081""",30004,1081,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","火骷髅射手"
"sf4","""4081""",30004,4081,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域5",,,,,,
"sf5","""9061""",30004,9061,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魂石结晶·火"
"sf5","""1081""",30004,1081,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","火骷髅射手"
"sf5","""1081""",30004,1081,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","火骷髅射手"
"sf5","""1081""",30004,1081,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","火骷髅射手"
"sf5","""4081""",30004,4081,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域6",,,,,,
"sf6","""9061""",30004,9061,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","魂石结晶·火"
"sf6","""1081""",30004,1081,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","火骷髅射手"
"sf6","""1081""",30004,1081,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","火骷髅射手"
"sf6","""1081""",30004,1081,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","火骷髅射手"
"sf6","""4081""",30004,4081,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域7",,,,,,
"sf7","""9061""",30004,9061,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魂石结晶·火"
"sf7","""1081""",30004,1081,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","火骷髅射手"
"sf7","""1081""",30004,1081,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","火骷髅射手"
"sf7","""1081""",30004,1081,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","火骷髅射手"
"sf7","""4081""",30004,4081,30005,"([""rank"":2,""star"":5,""level"":50,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域8",,,,,,
"sf8","""9061""",30004,9061,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","魂石结晶·火"
"sf8","""1081""",30004,1081,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","火骷髅射手"
"sf8","""1081""",30004,1081,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","火骷髅射手"
"sf8","""1081""",30004,1081,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","火骷髅射手"
"sf8","""4081""",30004,4081,30005,"([""rank"":2,""star"":6,""level"":55,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域9",,,,,,
"sf9","""9061""",30004,9061,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魂石结晶·火"
"sf9","""1081""",30004,1081,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","火骷髅射手"
"sf9","""1081""",30004,1081,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","火骷髅射手"
"sf9","""1081""",30004,1081,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","火骷髅射手"
"sf9","""4081""",30004,4081,30005,"([""rank"":2,""star"":6,""level"":60,""is_boss"":@FALSE])","火魂武士"
"# 火之圣域10",,,,,,
"sf10","""9061""",30004,9061,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魂石结晶·火"
"sf10","""1081""",30004,1081,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","火骷髅射手"
"sf10","""1081""",30004,1081,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","火骷髅射手"
"sf10","""1081""",30004,1081,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","火骷髅射手"
"sf10","""4081""",30004,4081,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","火魂武士"
"# 风之圣域1",,,,,,
"ss1","""9062""",30004,9062,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@TRUE])","魂石结晶·风"
"ss1","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","J先生"
"ss1","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","J先生"
"ss1","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","J先生"
"ss1","""4052""",30004,4052,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@FALSE])","人马战士"
"# 风之圣域2",,,,,,
"ss2","""9062""",30004,9062,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@TRUE])","魂石结晶·风"
"ss2","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","J先生"
"ss2","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","J先生"
"ss2","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","J先生"
"ss2","""4052""",30004,4052,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@FALSE])","人马战士"
"# 风之圣域3",,,,,,
"ss3","""9062""",30004,9062,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","魂石结晶·风"
"ss3","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","J先生"
"ss3","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","J先生"
"ss3","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","J先生"
"ss3","""4052""",30004,4052,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@FALSE])","人马战士"
"# 风之圣域4",,,,,,
"ss4","""9062""",30004,9062,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魂石结晶·风"
"ss4","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","J先生"
"ss4","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","J先生"
"ss4","""3042""",30004,3042,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","J先生"
"ss4","""4052""",30004,4052,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@FALSE])","人马战士"
"# 风之圣域5",,,,,,
"ss5","""9062""",30004,9062,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魂石结晶·风"
"ss5","""3042""",30004,3042,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","J先生"
"ss5","""3042""",30004,3042,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","J先生"
"ss5","""3042""",30004,3042,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","J先生"
"ss5","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","人马战士"
"# 风之圣域6",,,,,,
"ss6","""9062""",30004,9062,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","魂石结晶·风"
"ss6","""3042""",30004,3042,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","J先生"
"ss6","""3042""",30004,3042,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","J先生"
"ss6","""3042""",30004,3042,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","J先生"
"ss6","""4052""",30004,4052,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","人马战士"
"# 风之圣域7",,,,,,
"ss7","""9062""",30004,9062,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魂石结晶·风"
"ss7","""3042""",30004,3042,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","J先生"
"ss7","""3042""",30004,3042,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","J先生"
"ss7","""3042""",30004,3042,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","J先生"
"ss7","""4052""",30004,4052,30005,"([""rank"":2,""star"":5,""level"":50,""is_boss"":@FALSE])","人马战士"
"# 风之圣域8",,,,,,
"ss8","""9062""",30004,9062,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","魂石结晶·风"
"ss8","""3042""",30004,3042,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","J先生"
"ss8","""3042""",30004,3042,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","J先生"
"ss8","""3042""",30004,3042,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","J先生"
"ss8","""4052""",30004,4052,30005,"([""rank"":2,""star"":6,""level"":55,""is_boss"":@FALSE])","人马战士"
"# 风之圣域9",,,,,,
"ss9","""9062""",30004,9062,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魂石结晶·风"
"ss9","""3042""",30004,3042,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","J先生"
"ss9","""3042""",30004,3042,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","J先生"
"ss9","""3042""",30004,3042,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","J先生"
"ss9","""4052""",30004,4052,30005,"([""rank"":2,""star"":6,""level"":60,""is_boss"":@FALSE])","人马战士"
"# 风之圣域10",,,,,,
"ss10","""9062""",30004,9062,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魂石结晶·风"
"ss10","""3042""",30004,3042,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","J先生"
"ss10","""3042""",30004,3042,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","J先生"
"ss10","""3042""",30004,3042,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","J先生"
"ss10","""4052""",30004,4052,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","人马战士"
"# 水之圣域1",,,,,,
"sw1","""9063""",30004,9063,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@TRUE])","魂石结晶·魔"
"sw1","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":8,""is_boss"":@FALSE])","水车轮怪"
"sw1","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":8,""is_boss"":@FALSE])","水魔法学徒"
"sw1","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":8,""is_boss"":@FALSE])","水车轮怪"
"sw1","""5043""",30004,5043,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域2",,,,,,
"sw2","""9063""",30004,9063,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@TRUE])","魂石结晶·魔"
"sw2","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":10,""is_boss"":@FALSE])","水车轮怪"
"sw2","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":10,""is_boss"":@FALSE])","水魔法学徒"
"sw2","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":10,""is_boss"":@FALSE])","水车轮怪"
"sw2","""5043""",30004,5043,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域3",,,,,,
"sw3","""9063""",30004,9063,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","魂石结晶·魔"
"sw3","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":15,""is_boss"":@FALSE])","水车轮怪"
"sw3","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":15,""is_boss"":@FALSE])","水魔法学徒"
"sw3","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":15,""is_boss"":@FALSE])","水车轮怪"
"sw3","""5043""",30004,5043,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域4",,,,,,
"sw4","""9063""",30004,9063,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魂石结晶·魔"
"sw4","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":20,""is_boss"":@FALSE])","水车轮怪"
"sw4","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":20,""is_boss"":@FALSE])","水魔法学徒"
"sw4","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":20,""is_boss"":@FALSE])","水车轮怪"
"sw4","""5043""",30004,5043,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域5",,,,,,
"sw5","""9063""",30004,9063,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魂石结晶·魔"
"sw5","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","水车轮怪"
"sw5","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","水魔法学徒"
"sw5","""6023""",30004,6023,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","水车轮怪"
"sw5","""5043""",30004,5043,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域6",,,,,,
"sw6","""9063""",30004,9063,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","魂石结晶·魔"
"sw6","""6023""",30004,6023,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","水车轮怪"
"sw6","""6023""",30004,6023,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","水魔法学徒"
"sw6","""6023""",30004,6023,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","水车轮怪"
"sw6","""5043""",30004,5043,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域7",,,,,,
"sw7","""9063""",30004,9063,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魂石结晶·魔"
"sw7","""6023""",30004,6023,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","水车轮怪"
"sw7","""6023""",30004,6023,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","水魔法学徒"
"sw7","""6023""",30004,6023,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","水车轮怪"
"sw7","""5043""",30004,5043,30005,"([""rank"":2,""star"":5,""level"":50,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域8",,,,,,
"sw8","""9063""",30004,9063,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","魂石结晶·魔"
"sw8","""6023""",30004,6023,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","水车轮怪"
"sw8","""6023""",30004,6023,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","水魔法学徒"
"sw8","""6023""",30004,6023,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","水车轮怪"
"sw8","""5043""",30004,5043,30005,"([""rank"":2,""star"":6,""level"":55,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域9",,,,,,
"sw9","""9063""",30004,9063,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魂石结晶·魔"
"sw9","""6023""",30004,6023,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","水车轮怪"
"sw9","""6023""",30004,6023,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","水魔法学徒"
"sw9","""6023""",30004,6023,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","水车轮怪"
"sw9","""5043""",30004,5043,30005,"([""rank"":2,""star"":6,""level"":60,""is_boss"":@FALSE])","水死神使者"
"# 水之圣域10",,,,,,
"sw10","""9063""",30004,9063,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魂石结晶·魔"
"sw10","""6023""",30004,6023,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","水车轮怪"
"sw10","""6023""",30004,6023,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","水魔法学徒"
"sw10","""6023""",30004,6023,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","水车轮怪"
"sw10","""5043""",30004,5043,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","水死神使者"
"# 光之圣域1",,,,,,
"sl1","""9064""",30004,9064,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@TRUE])","魂石结晶·光"
"sl1","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","光车轮怪"
"sl1","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","光草精"
"sl1","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","光车轮怪"
"sl1","""4044""",30004,4044,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域2",,,,,,
"sl2","""9064""",30004,9064,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@TRUE])","魂石结晶·光"
"sl2","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","光车轮怪"
"sl2","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","光草精"
"sl2","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","光车轮怪"
"sl2","""4044""",30004,4044,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域3",,,,,,
"sl3","""9064""",30004,9064,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","魂石结晶·光"
"sl3","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","光车轮怪"
"sl3","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","光草精"
"sl3","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","光车轮怪"
"sl3","""4044""",30004,4044,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域4",,,,,,
"sl4","""9064""",30004,9064,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魂石结晶·光"
"sl4","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","光车轮怪"
"sl4","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","光草精"
"sl4","""6054""",30004,6054,30005,"([""rank"":1,""star"":3,""level"":20,""is_boss"":@FALSE])","光车轮怪"
"sl4","""4044""",30004,4044,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域5",,,,,,
"sl5","""9064""",30004,9064,30005,"([""rank"":1,""star"":4,""level"":30,""is_boss"":@TRUE])","魂石结晶·光"
"sl5","""6054""",30004,6054,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","光车轮怪"
"sl5","""6054""",30004,6054,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","光草精"
"sl5","""6054""",30004,6054,30005,"([""rank"":2,""star"":3,""level"":30,""is_boss"":@FALSE])","光车轮怪"
"sl5","""4044""",30004,4044,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域6",,,,,,
"sl6","""9064""",30004,9064,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@TRUE])","魂石结晶·光"
"sl6","""6054""",30004,6054,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","光车轮怪"
"sl6","""6054""",30004,6054,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","光草精"
"sl6","""6054""",30004,6054,30005,"([""rank"":2,""star"":4,""level"":40,""is_boss"":@FALSE])","光车轮怪"
"sl6","""4044""",30004,4044,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域7",,,,,,
"sl7","""9064""",30004,9064,30005,"([""rank"":1,""star"":5,""level"":50,""is_boss"":@TRUE])","魂石结晶·光"
"sl7","""6054""",30004,6054,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","光车轮怪"
"sl7","""6054""",30004,6054,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","光草精"
"sl7","""6054""",30004,6054,30005,"([""rank"":2,""star"":4,""level"":50,""is_boss"":@FALSE])","光车轮怪"
"sl7","""4044""",30004,4044,30005,"([""rank"":2,""star"":5,""level"":50,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域8",,,,,,
"sl8","""9064""",30004,9064,30005,"([""rank"":1,""star"":6,""level"":55,""is_boss"":@TRUE])","魂石结晶·光"
"sl8","""6054""",30004,6054,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","光车轮怪"
"sl8","""6054""",30004,6054,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","光草精"
"sl8","""6054""",30004,6054,30005,"([""rank"":2,""star"":5,""level"":55,""is_boss"":@FALSE])","光车轮怪"
"sl8","""4044""",30004,4044,30005,"([""rank"":2,""star"":6,""level"":55,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域9",,,,,,
"sl9","""9064""",30004,9064,30005,"([""rank"":1,""star"":6,""level"":60,""is_boss"":@TRUE])","魂石结晶·光"
"sl9","""6054""",30004,6054,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","光车轮怪"
"sl9","""6054""",30004,6054,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","光草精"
"sl9","""6054""",30004,6054,30005,"([""rank"":2,""star"":5,""level"":60,""is_boss"":@FALSE])","光车轮怪"
"sl9","""4044""",30004,4044,30005,"([""rank"":2,""star"":6,""level"":60,""is_boss"":@FALSE])","光枢机主教"
"# 光之圣域10",,,,,,
"sl10","""9064""",30004,9064,30005,"([""rank"":1,""star"":6,""level"":65,""is_boss"":@TRUE])","魂石结晶·光"
"sl10","""6054""",30004,6054,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","光车轮怪"
"sl10","""6054""",30004,6054,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","光草精"
"sl10","""6054""",30004,6054,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","光车轮怪"
"sl10","""4044""",30004,4044,30005,"([""rank"":2,""star"":6,""level"":65,""is_boss"":@FALSE])","光枢机主教"
"# 暗之圣域1",,,,,,
"sd1","""9065""",30004,9065,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@TRUE])","魂石结晶·暗"
"sd1","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","暗骷髅射手"
"sd1","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","暗魔法学徒"
"sd1","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":8,""is_boss"":@FALSE])","暗骷髅射手"
"sd1","""6085""",30004,6085,30005,"([""rank"":1,""star"":4,""level"":8,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域2",,,,,,
"sd2","""9065""",30004,9065,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@TRUE])","魂石结晶·暗"
"sd2","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","暗骷髅射手"
"sd2","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","暗魔法学徒"
"sd2","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":10,""is_boss"":@FALSE])","暗骷髅射手"
"sd2","""6085""",30004,6085,30005,"([""rank"":1,""star"":4,""level"":10,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域3",,,,,,
"sd3","""9065""",30004,9065,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@TRUE])","魂石结晶·暗"
"sd3","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","暗骷髅射手"
"sd3","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","暗魔法学徒"
"sd3","""6045""",30004,6045,30005,"([""rank"":1,""star"":3,""level"":15,""is_boss"":@FALSE])","暗骷髅射手"
"sd3","""6085""",30004,6085,30005,"([""rank"":1,""star"":4,""level"":15,""is_boss"":@FALSE])","暗影舞者"
"# 暗之圣域4",,,,,,
"sd4","""9065""",30004,9065,30005,"([""rank"":1,""star"":4,""level"":20,""is_boss"":@TRUE])","魂石结晶·暗"
