"# monster.csv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# 怪物信息表",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#编号*","备注","名字*","觉醒名字*","图档*","标记位*","星级*","觉醒阶位*","组别*","能合成的怪物*","系统购买价格*","是否是材料宠物*","技能伤害类型*","类型*","种族*","初始等级*","抽取标识","图鉴是否显示*","图鉴奖励参数*","元素*","模型id*","受创点偏移*","箭头偏移*","短描述脚本*","默认初始化初始化*","默认初始化规则*","初始技能*","关联怪物*","AI脚本*","AI脚本参数*","生命系数*","生命觉醒*","攻击系数*","攻击觉醒*","防御系数*","防御觉醒*","默认敏捷*","敏捷觉醒*","默认速度*","默认速度*","显示头像*","基准移动速度*","移动速度缩放*","攻击速度*","施法速度*","经验脚本*","经验参数*","元素经验系数*","觉醒经验系数*","最大星级*","宠物召唤碎片的数量*","光暗召唤石碎片权重","传说召唤石碎片权重","未知召唤石权重","神秘召唤石权重","火之召唤石权重","风之召唤石权重","水之召唤石权重","光暗召唤石权重","传说召唤石权重","历练召唤权重","友情召唤权重","水晶召唤权重","刻印召唤权重","预留","宠物碎片召唤","好友地下城抽取","市场1-2星权重","成长召唤卷权重","史诗召唤卷权重","能否提升技能等级*","分享描述*","觉醒描述*","觉醒描述参数*","觉醒材料*"
"auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto","auto"
1074,"针千本·光","monster_name_1071","monster_name_1071","""1074""",24,3,1,34,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_DEF_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M1071_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({570,1}),({572,1}),({573,1}),}),2:({({570,1}),({572,1}),({573,1}),({910,1}),})])","({})",3001,"([])",-170,0,-316,0,-4,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_CRT, ""15%""}), ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
1075,"针千本·暗","monster_name_1071","monster_name_1071","""1075""",25,3,1,34,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_DEF_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M1071_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({575,1}),({577,1}),({578,1}),}),2:({({575,1}),({577,1}),({578,1}),({911,1}),})])","({})",3001,"([])",-153,0,-315,0,-22,0,99,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}),  ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
1081,"恶之花·火","monster_name_1081","monster_name_1081","""1081""",26,3,1,35,5091,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M1081_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({601,1}),({602,1}),}),2:({({601,1}),({602,1}),({603,1}),})])","({})",3001,"([])",-243,0,-45,0,-232,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,100,0,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":603, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_FS,15}), ({@PRI_FS,10}), })"
1082,"恶之花·风","monster_name_1081","monster_name_1081","""1082""",27,3,1,35,1093,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M1081_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({604,1}),({605,1}),}),2:({({604,1}),({605,1}),({606,1}),})])","({})",3001,"([])",-250,0,-31,0,-239,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":606, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_SS,15}), ({@PRI_SS,10}), })"
1083,"恶之花·水","monster_name_1081","monster_name_1081","""1083""",28,3,1,35,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M1081_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({607,1}),({608,1}),({609,1}),}),2:({({607,1}),({608,1}),({609,1}),({610,1}),})])","({})",3001,"([])",-251,0,-28,0,-231,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,0,0,100,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":610, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_WS,15}), ({@PRI_WS,10}), })"
1084,"恶之花·光","monster_name_1081","monster_name_1081","""1084""",29,3,1,35,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M1081_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({594,1}),({595,1}),}),2:({({594,1}),({595,1}),({596,1}),})])","({})",3001,"([])",-220,0,-55,0,-235,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":596, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_LS,15}), ({@PRI_LS,10}), })"
1085,"恶之花·暗","monster_name_1081","monster_name_1081","""1085""",30,3,1,35,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M1081_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({597,1}),({598,1}),({600,1}),}),2:({({597,1}),({598,1}),({600,1}),({599,1}),})])","({})",3001,"([])",-237,0,-30,0,-253,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,30,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_skill"":599, ])","({ ({@MED_MS,10}), ({@PRI_MS,5}), ({@MED_DS,15}), ({@PRI_DS,10}), })"
1091,"藤蔓公爵·火","monster_name_1091","monster_name_1091","""1091""",31,4,1,42,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M1091_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({770,1}),({771,1}),({772,1})}),2:({({770,1}),({771,1}),({772,1}),({773,1})})])","({})",3001,"([])",151,0,-223,0,-110,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}),  ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_FS,10}), ({@MED_FS,20}), })"
1092,"藤蔓公爵·风","monster_name_1091","monster_name_1091","""1092""",32,4,1,42,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M1091_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({774,1}),({775,1}),({776,1})}),2:({({774,1}),({775,1}),({776,1}),({777,1})})])","({})",3001,"([])",128,0,-213,0,-145,0,103,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}),  ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_SS,10}), ({@MED_SS,20}), })"
1093,"藤蔓公爵·水","monster_name_1091","monster_name_1091","""1093""",33,4,1,42,4124,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M1091_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({778,1}),({779,1}),({780,1})}),2:({({778,1}),({779,1}),({780,1}),({781,1})})])","({})",3001,"([])",141,0,-223,0,-130,0,101,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}),  ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_WS,10}), ({@MED_WS,20}), })"
1094,"藤蔓公爵·光","monster_name_1091","monster_name_1091","""1094""",34,4,1,42,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M1091_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({762,1}),({763,1}),({764,1})}),2:({({762,1}),({763,1}),({764,1}),({765,1})})])","({})",3001,"([])",101,0,-183,0,-135,0,101,15,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_AGI, ""15""}),  ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_LS,10}), ({@MED_LS,20}), })"
1095,"藤蔓公爵·暗","monster_name_1091","monster_name_1091","""1095""",35,4,1,42,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M1091_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({766,1}),({767,1}),({768,1})}),2:({({766,1}),({767,1}),({768,1}),({769,1})})])","({})",3001,"([])",135,0,-195,0,-190,0,105,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,40,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([""new_attrib"":({@ATTRIB_ACC, ""25%""}),  ])","({ ({@SEN_MS,5}), ({@MED_MS,15}), ({@SEN_DS,10}), ({@MED_DS,20}), })"
1121,"世界树长老·火","monster_name_1121","monster_name_1121","""1121""",36,5,1,2,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M1121_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({410,1}),({411,1}),({412,1}),({481,1})}),2:({({410,1}),({411,1}),({412,1}),({481,1}),({482,1})})])","({})",3001,"([])",206,0,-115,0,-21,0,93,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_1121",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_FS,20}), ({@MED_FS,15}), })"
1122,"世界树长老·风","monster_name_1121","monster_name_1121","""1122""",37,5,1,2,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M1121_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({413,1}),({414,1}),({415,1}),({483,1})}),2:({({413,1}),({414,1}),({415,1}),({483,1}),({484,1})})])","({})",3001,"([])",224,0,-164,0,-20,0,96,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,100,0,0,100,100,0,100,100,0,100,0,0,100,100,"@FALSE","share_desc_1121",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_SS,20}), ({@MED_SS,15}), })"
1123,"世界树长老·水","monster_name_1121","monster_name_1121","""1123""",38,5,1,2,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M1121_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({416,1}),({417,1}),({418,1}),({485,1})}),2:({({416,1}),({417,1}),({418,1}),({485,1}),({486,1})})])","({})",3001,"([])",238,0,-178,0,-10,0,95,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,0,100,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,100,"@FALSE","share_desc_1121",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_WS,20}), ({@MED_WS,15}), })"
1124,"世界树长老·光","monster_name_1121","monster_name_1121","""1124""",39,5,1,2,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M1121_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({404,1}),({405,1}),({406,1}),({477,1})}),2:({({404,1}),({405,1}),({406,1}),({477,1}),({478,1})})])","({})",3001,"([])",255,0,-153,0,-57,0,95,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_1121",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_LS,20}), ({@MED_LS,15}), })"
1125,"世界树长老·暗","monster_name_1121","monster_name_1121","""1125""",40,5,1,2,,"([""money"":50,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_NATURE",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M1121_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({407,1}),({408,1}),({409,1}),({479,1})}),2:({({407,1}),({408,1}),({409,1}),({479,1}),({480,1})})])","({})",3001,"([])",234,0,-133,0,-57,0,94,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,50,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE","share_desc_1121",4240,"([""new_attrib"":({@ATTRIB_RES, ""25%""}), ])","({ ({@SEN_MS,15}), ({@MED_MS,10}), ({@SEN_DS,20}), ({@MED_DS,15}), })"
2011,"小鬼·火","monster_name_2011","monster_name_2011","""2011""",41,1,0,24,,"([""money"":5000,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M2011_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({({329,1,})})])","({})",3001,"([])",-345,0,-258,0,-316,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,10,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,"@FALSE",,4240,"([])","({})"
2012,"小鬼·风","monster_name_2011","monster_name_2011","""2012""",42,1,0,24,,"([""money"":5000,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M2011_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({({330,1,})})])","({})",3001,"([])",-343,0,-280,0,-296,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,10,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,"@FALSE",,4240,"([])","({})"
2013,"小鬼·水","monster_name_2011","monster_name_2011","""2013""",43,1,0,24,,"([""money"":5000,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M2011_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({({331,1,})})])","({})",3001,"([])",-305,0,-288,0,-326,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,10,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,"@FALSE",,4240,"([])","({})"
2014,"小鬼·光","monster_name_2011","monster_name_2011","""2014""",44,1,0,24,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_UNDEAD",1,1,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M2011_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({({327,1,})})])","({})",3001,"([])",-323,0,-279,0,-316,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,10,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([])","({})"
2015,"小鬼·暗","monster_name_2011","monster_name_2011","""2015""",45,1,0,24,,"([""money"":50,])","@FALSE","@SKILL_ATK_TYPE","@MONSTER_ATK_TYPE","@RACE_UNDEAD",1,1,"@FALSE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M2011_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({({328,1,})})])","({})",3001,"([])",-325,0,-277,0,-316,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,10,100,0,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,"@FALSE",,4240,"([])","({})"
2041,"幽灵·火","monster_name_2041","monster_name_2041","""2041""",46,2,1,3,,"([""money"":25000,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M2041_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({22,1}),({23,1})}),2:({({22,1}),({23,1}),({24,1})})])","({})",3001,"([])",-197,0,-157,0,-257,0,102,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,100,100,0,0,"@FALSE",,4240,"([""new_skill"":24, ])","({ ({@MED_MS,15}), ({@MED_FS,2}), ({@PRI_FS,15}), })"
2042,"幽灵·风","monster_name_2041","monster_name_2041","""2042""",47,2,1,3,,"([""money"":25000,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M2041_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({25,1}),({26,1})}),2:({({25,1}),({26,1}),({27,1})})])","({})",3001,"([])",-197,0,-187,0,-267,0,106,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,"@FALSE",,4240,"([""new_skill"":27, ])","({ ({@MED_MS,15}), ({@MED_SS,2}), ({@PRI_SS,15}), })"
2043,"幽灵·水","monster_name_2041","monster_name_2041","""2043""",48,2,1,3,,"([""money"":25000,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M2041_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({28,1}),({29,1})}),2:({({28,1}),({29,1}),({30,1})})])","({})",3001,"([])",-197,0,-167,0,-257,0,103,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,100,100,0,0,"@FALSE",,4240,"([""new_skill"":30, ])","({ ({@MED_MS,15}), ({@MED_WS,2}), ({@PRI_WS,15}), })"
2044,"幽灵·光","monster_name_2041","monster_name_2041","""2044""",49,2,1,3,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_LIGHT","M2041_l","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({16,1}),({17,1})}),2:({({16,1}),({17,1}),({18,1})})])","({})",3001,"([])",-107,0,-257,0,-177,0,98,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,50,0,0,0,"@FALSE",,4240,"([""new_skill"":18, ])","({ ({@MED_MS,15}), ({@MED_LS,2}), ({@PRI_LS,15}), })"
2045,"幽灵·暗","monster_name_2041","monster_name_2041","""2045""",50,2,1,3,,"([""money"":50,])","@FALSE","@SKILL_SUP_TYPE","@MONSTER_SUP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_DARK","M2041_d","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({19,1}),({20,1})}),2:({({19,1}),({20,1}),({21,1})})])","({})",3001,"([])",-177,0,-207,0,-217,0,103,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,0,0,0,0,0,0,0,100,0,0,100,0,100,100,0,0,0,"@FALSE",,4240,"([""new_skill"":21, ])","({ ({@MED_MS,15}), ({@MED_DS,2}), ({@PRI_DS,15}), })"
2021,"骷髅战士·火","monster_name_2021","monster_name_2021","""2021""",51,2,1,21,1093,"([""money"":25000,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_FIRE","M2021_f","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({295,1}),({296,1})}),2:({({295,1}),({296,1}),({297,1})})])","({})",3001,"([])",253,0,-530,0,-266,0,100,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,100,100,0,0,"@FALSE",,4240,"([""new_skill"":297, ])","({ ({@MED_MS,5}), ({@PRI_MS,10}), ({@MED_FS,10}), ({@PRI_FS,15}), })"
2022,"骷髅战士·风","monster_name_2021","monster_name_2021","""2022""",52,2,1,21,,"([""money"":25000,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_SUP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_STORM","M2021_s","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({298,1}),({299,1})}),2:({({298,1}),({299,1}),({300,1})})])","({})",3001,"([])",213,0,-530,0,-256,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,"@FALSE",,4240,"([""new_skill"":300, ])","({ ({@MED_MS,5}), ({@PRI_MS,10}), ({@MED_SS,10}), ({@PRI_SS,15}), })"
2023,"骷髅战士·水","monster_name_2021","monster_name_2021","""2023""",53,2,1,21,4102,"([""money"":25000,])","@FALSE","@SKILL_HP_TYPE","@MONSTER_HP_TYPE","@RACE_UNDEAD",1,1,"@TRUE","([0:([""gold_coin"":5]), 1:([""gold_coin"":5]), 2:([""gold_coin"":5])])","@ELEMENT_WATER","M2021_w","({-0.05,0.4})",,5030,1002,"pet10","([0:({}),1:({({301,1}),({302,1})}),2:({({301,1}),({302,1}),({303,1})})])","({})",3001,"([])",243,0,-530,0,-226,0,97,0,0,0,"@FALSE",2,1000,1000,1000,4100,800,0,0,6,20,0,0,100,0,0,0,0,0,0,100,100,0,100,0,100,100,100,0,0,"@FALSE",,4240,"([""new_skill"":303, ])","({ ({@MED_MS,5}), ({@PRI_MS,10}), ({@MED_WS,10}), ({@PRI_WS,15}), })"
